FACILITY_NME,ORGNZTN_NME,SCOPE3_CAT5_IDN,BU_UNIT_IDN,FACILITY_IDN.1,PRDCT_CATGRY_CDE,PRDCT_CATGRY,PRDCT_INGREDIENT,INDUSTRL_PRCSS_TYP,PRCSS_DESC_TEXT,INDUSTRY_TYP_CDE,ORDER_IDN,QNTY_RECVD_NUM,QNTY_RECVD_NUM_UNIT,ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT,IDEAL_RETL_OUTPUT_NUM,IDEAL_RETL_OUTPUT_NUM_UNIT,FOOD_EXPRD_PRCNT_NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY_OTHER_FOOD_WASTE_NUM,QNTY_OTHER_FOOD_WASTE_NUM_UNIT,TOTL_FOOD_WASTE_NUM,TOTL_FOOD_WASTE_NUM_UNIT,FOOD_PRCSSNG_STGE_OUTPT_NUM,FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT,INGRDNT_COST_NUM,INGRDNT_COST_NUM_UNIT,CALCLTD_WASTGE_COST_NUM,CALCLTD_WASTGE_COST_NUM_UNIT,WASTE_COLLCTN_COST_NUM,WASTE_COLLCTN_COST_NUM_UNIT,WASTE_TRTMNT_COST_NUM,WASTE_TRTMNT_COST_NUM_UNIT,TOTL_COST_NUM,TOTL_COST_NUM_UNIT,CONSMPTN_STRT_DTE,CONSMPTN_END_DTE,PURCHSD_ORDR_DTE,WASTE_GENRTN_PRCSS_TYP,WASTE_GENRTN_PRCSS_CATGRY,WASTE_DIVRSN_METHD_CDE,WASTE_DIVRSN_METHD_SUB_TYP_CDE,WASTE_DIVRSN_SITE_TYP_CDE,HAZRD_TYP_CDE,WASTE_DISPSL_METHOD_CDE,SUPPLR_NME,SPND_TYP,DATA_QLTY_TYP,COMPONENT_ID,EVIDENCE_TXT_1,EVIDENCE_TXT_2,EVIDENCE_TXT_3,FRST_LOAD_TME.2,FRST_LOAD_UPTD_BY.2,LST_UPDT_TME.2,LST_UPDT_BY.2,SRC_INFO.2,INDUSTRY.2,Platform_Type
O&S USA,One Shop,86dd386e151bbe7364bf03636fe139e6,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Chicken,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Mea_Chi1473,1921.000000,tonnes,1.500000,28.800000,%,1892.000000,tonnes,1.600000,30.300000,tonnes,1.300000,24.600000,%,84.000000,tonnes,1837.000000,tonnes,6270.000000,USD per tonnes,524729.000000,USD,3013.000000,USD,9038.000000,USD,536781.000000,USD,2022-02-01,2022-02-28,2022-01-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,a1781b1773d3f29051e33e18bba142f8,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cas1135,437.000000,tonnes,1.500000,6.600000,%,431.000000,tonnes,1.600000,6.900000,tonnes,1.300000,5.600000,%,19.000000,tonnes,418.000000,tonnes,10620.000000,USD per tonnes,202394.000000,USD,686.000000,USD,2058.000000,USD,205139.000000,USD,2022-02-01,2022-02-28,2022-01-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,047b8cae9690bb236fc725c8e45bea35,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Mea_Por1765,1189.000000,tonnes,1.500000,17.800000,%,1171.000000,tonnes,1.600000,18.700000,tonnes,1.300000,15.230000,%,52.000000,tonnes,1137.000000,tonnes,2040.000000,USD per tonnes,105687.000000,USD,1865.000000,USD,5595.000000,USD,113147.000000,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,01bc1678e425aa4c94ea306e225716b3,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil3029,87.000000,tonnes,1.500000,1.300000,%,86.000000,tonnes,1.600000,1.400000,tonnes,1.300000,1.120000,%,4.000000,tonnes,84.000000,tonnes,270.000000,USD per tonnes,1029.000000,USD,137.000000,USD,412.000000,USD,1578.000000,USD,2022-02-01,2022-02-28,2022-01-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,67de36414d6eac6c41004ec1ed1dd376,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Mea_Lam1390,1372.000000,tonnes,1.500000,20.600000,%,1352.000000,tonnes,1.600000,21.600000,tonnes,1.300000,17.570000,%,60.000000,tonnes,1312.000000,tonnes,6020.000000,USD per tonnes,359862.000000,USD,2152.000000,USD,6456.000000,USD,368470.000000,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,d00e6bce78d4fa899835c839a1836ecf,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor3414,9.000000,tonnes,1.500000,0.100000,%,9.000000,tonnes,1.600000,0.100000,tonnes,1.300000,0.110000,%,0.000000,tonnes,8.000000,tonnes,2170.000000,USD per tonnes,827.000000,USD,14.000000,USD,41.000000,USD,882.000000,USD,2022-02-01,2022-02-28,2022-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,06355633bcea4c9892914ef7bdb83ff4,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cof8305,525.000000,tonnes,1.500000,7.900000,%,517.000000,tonnes,1.600000,8.300000,tonnes,1.300000,6.720000,%,23.000000,tonnes,502.000000,tonnes,4230.000000,USD per tonnes,96738.000000,USD,823.000000,USD,2470.000000,USD,100031.000000,USD,2022-02-01,2022-02-28,2022-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,45a1d8542be660313b59479cd4b52a4f,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Egg6640,1830.000000,tonnes,1.500000,27.400000,%,1802.000000,tonnes,1.600000,28.800000,tonnes,1.300000,23.430000,%,80.000000,tonnes,1750.000000,tonnes,4840.000000,USD per tonnes,385766.000000,USD,2869.000000,USD,8608.000000,USD,397243.000000,USD,2022-02-01,2022-02-28,2022-01-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,3011ee33ac2a82e6315dd6caa3cf5329,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_But8129,823.000000,tonnes,1.500000,12.300000,%,811.000000,tonnes,1.600000,13.000000,tonnes,1.300000,10.540000,%,36.000000,tonnes,787.000000,tonnes,6130.000000,USD per tonnes,219863.000000,USD,1291.000000,USD,3874.000000,USD,225028.000000,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,23e945a14283dc4526506808b2dbab8d,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_App5988,10.000000,tonnes,1.500000,0.100000,%,9.000000,tonnes,1.600000,0.200000,tonnes,1.300000,0.120000,%,0.000000,tonnes,9.000000,tonnes,4470.000000,USD per tonnes,1863.000000,USD,15.000000,USD,45.000000,USD,1923.000000,USD,2022-02-01,2022-02-28,2022-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,d5440b0223126a289c3c5c231fc82639,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil7932,549.000000,tonnes,1.500000,8.200000,%,541.000000,tonnes,1.600000,8.700000,tonnes,1.300000,7.030000,%,24.000000,tonnes,525.000000,tonnes,6640.000000,USD per tonnes,158770.000000,USD,861.000000,USD,2582.000000,USD,162213.000000,USD,2022-03-01,2022-03-31,2022-02-10,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,c1656f2e4bcd7454fb4229d83cb4af46,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cas1091,437.000000,tonnes,1.500000,6.600000,%,431.000000,tonnes,1.600000,6.900000,tonnes,1.300000,5.600000,%,19.000000,tonnes,418.000000,tonnes,10620.000000,USD per tonnes,202394.000000,USD,686.000000,USD,2058.000000,USD,205139.000000,USD,2022-03-01,2022-03-31,2022-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,ea83635278fc443c1e25dca221f6fd47,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil6293,87.000000,tonnes,1.500000,1.300000,%,86.000000,tonnes,1.600000,1.400000,tonnes,1.300000,1.120000,%,4.000000,tonnes,84.000000,tonnes,270.000000,USD per tonnes,1029.000000,USD,137.000000,USD,412.000000,USD,1578.000000,USD,2022-03-01,2022-03-31,2022-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,c793035c23d57ea2492c9580bf49c861,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cof7418,525.000000,tonnes,1.500000,7.900000,%,517.000000,tonnes,1.600000,8.300000,tonnes,1.300000,6.720000,%,23.000000,tonnes,502.000000,tonnes,4230.000000,USD per tonnes,96738.000000,USD,823.000000,USD,2470.000000,USD,100031.000000,USD,2022-03-01,2022-03-31,2022-02-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,809fb3a6ae326ba7f1cec0cdbcb05348,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor5048,9.000000,tonnes,1.500000,0.100000,%,9.000000,tonnes,1.600000,0.100000,tonnes,1.300000,0.110000,%,0.000000,tonnes,8.000000,tonnes,2170.000000,USD per tonnes,827.000000,USD,14.000000,USD,41.000000,USD,882.000000,USD,2022-03-01,2022-03-31,2022-02-09,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,5e49ce16f798fded468a996924340b8d,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Eggs,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Egg1441,1830.000000,tonnes,1.500000,27.400000,%,1802.000000,tonnes,1.600000,28.800000,tonnes,1.300000,23.430000,%,80.000000,tonnes,1750.000000,tonnes,4840.000000,USD per tonnes,385766.000000,USD,2869.000000,USD,8608.000000,USD,397243.000000,USD,2022-03-01,2022-03-31,2022-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,ba88c1a256645d956c69d350e07a9feb,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_App1670,10.000000,tonnes,1.500000,0.100000,%,9.000000,tonnes,1.600000,0.200000,tonnes,1.300000,0.120000,%,0.000000,tonnes,9.000000,tonnes,4470.000000,USD per tonnes,1863.000000,USD,15.000000,USD,45.000000,USD,1923.000000,USD,2022-03-01,2022-03-31,2022-02-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,f630d2807ffbac8f94fc932e5d3dce0e,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_But5549,823.000000,tonnes,1.500000,12.300000,%,811.000000,tonnes,1.600000,13.000000,tonnes,1.300000,10.540000,%,36.000000,tonnes,787.000000,tonnes,6130.000000,USD per tonnes,219863.000000,USD,1291.000000,USD,3874.000000,USD,225028.000000,USD,2022-03-01,2022-03-31,2022-02-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,0f9e935a9e80430a33bda33a5dc9bb6d,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil8416,11954.000000,tonnes,1.500000,179.300000,%,11775.000000,tonnes,1.600000,188.400000,tonnes,1.400000,164.850000,%,533.000000,tonnes,11422.000000,tonnes,270.000000,USD per tonnes,143792.000000,USD,19172.000000,USD,57517.000000,USD,220480.000000,USD,2022-07-01,2022-07-31,2022-06-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,24a5b1c5e2bb761b91f5fa310e388287,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Retail,Retail,R_24ORD_FORET_USA_Mea_Por4176,1288.000000,tonnes,1.500000,19.300000,%,1269.000000,tonnes,1.600000,20.300000,tonnes,1.300000,16.500000,%,56.000000,tonnes,1232.000000,tonnes,2040.000000,USD per tonnes,114502.000000,USD,2021.000000,USD,6062.000000,USD,122584.000000,USD,2024-03-01,2024-03-31,2024-02-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,bfcf6092cfdd8599a2a5b56ecc467d27,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Sna_Cor8131,3628.000000,tonnes,1.500000,54.400000,%,3574.000000,tonnes,1.600000,57.200000,tonnes,1.300000,46.460000,%,158.000000,tonnes,3470.000000,tonnes,2170.000000,USD per tonnes,343010.000000,USD,5690.000000,USD,17071.000000,USD,365772.000000,USD,2023-05-01,2023-05-30,2023-04-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,ebb543949a6efd95b4f5de5e3d9f3492,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Sna_Cor7612,3628.000000,tonnes,1.500000,54.400000,%,3574.000000,tonnes,1.600000,57.200000,tonnes,1.300000,46.460000,%,158.000000,tonnes,3470.000000,tonnes,2170.000000,USD per tonnes,343010.000000,USD,5690.000000,USD,17071.000000,USD,365772.000000,USD,2023-06-01,2023-06-30,2023-05-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,ac5d74b4d06a85467617f2f07d6f2cf0,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil7290,12302.000000,tonnes,1.500000,184.500000,%,12118.000000,tonnes,1.600000,193.900000,tonnes,1.400000,169.650000,%,548.000000,tonnes,11754.000000,tonnes,270.000000,USD per tonnes,147980.000000,USD,19731.000000,USD,59192.000000,USD,226902.000000,USD,2023-07-01,2023-07-30,2023-06-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,7610418697a0d6a2bfc7363c669ff188,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil2812,11954.000000,tonnes,1.500000,179.300000,%,11775.000000,tonnes,1.600000,188.400000,tonnes,1.400000,164.850000,%,533.000000,tonnes,11422.000000,tonnes,270.000000,USD per tonnes,143792.000000,USD,19172.000000,USD,57517.000000,USD,220480.000000,USD,2022-08-01,2022-08-31,2022-07-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,0d17c96a17cb1eb4410c896e683f4e2c,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil9763,11954.000000,tonnes,1.500000,179.300000,%,11775.000000,tonnes,1.600000,188.400000,tonnes,1.400000,164.850000,%,533.000000,tonnes,11422.000000,tonnes,270.000000,USD per tonnes,143792.000000,USD,19172.000000,USD,57517.000000,USD,220480.000000,USD,2022-09-01,2022-09-30,2022-08-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,54d2db3c3a9b941286ae634792a9d554,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Mea_Por7468,1280.000000,tonnes,1.500000,19.200000,%,1261.000000,tonnes,1.600000,20.200000,tonnes,1.300000,16.390000,%,56.000000,tonnes,1224.000000,tonnes,2040.000000,USD per tonnes,113744.000000,USD,2007.000000,USD,6022.000000,USD,121773.000000,USD,2023-01-01,2023-01-31,2022-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,b8a73a0627d462622d48a5cf2814e545,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor7654,2599.000000,tonnes,1.500000,39.000000,%,2560.000000,tonnes,1.600000,41.000000,tonnes,1.300000,33.280000,%,113.000000,tonnes,2486.000000,tonnes,2170.000000,USD per tonnes,245703.000000,USD,4076.000000,USD,12229.000000,USD,262007.000000,USD,2022-04-01,2022-04-30,2022-03-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,51c46c8479ec8e8e971a21b02413800c,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Sna_Cor7401,3628.000000,tonnes,1.500000,54.400000,%,3574.000000,tonnes,1.600000,57.200000,tonnes,1.300000,46.460000,%,158.000000,tonnes,3470.000000,tonnes,2170.000000,USD per tonnes,343010.000000,USD,5690.000000,USD,17071.000000,USD,365772.000000,USD,2023-04-01,2023-04-30,2023-03-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,35f4c4c60fd367327becea7bbdb2684c,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Mea_Por1953,1280.000000,tonnes,1.500000,19.200000,%,1261.000000,tonnes,1.600000,20.200000,tonnes,1.300000,16.390000,%,56.000000,tonnes,1224.000000,tonnes,2040.000000,USD per tonnes,113744.000000,USD,2007.000000,USD,6022.000000,USD,121773.000000,USD,2023-03-01,2023-03-31,2023-02-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,e16e1c5f712c86ff64c606dafbb5fc9a,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Pork meat,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Mea_Por5453,1280.000000,tonnes,1.500000,19.200000,%,1261.000000,tonnes,1.600000,20.200000,tonnes,1.300000,16.390000,%,56.000000,tonnes,1224.000000,tonnes,2040.000000,USD per tonnes,113744.000000,USD,2007.000000,USD,6022.000000,USD,121773.000000,USD,2023-02-01,2023-02-28,2023-01-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
