ORIGIN CORRELATION ID,BU_UNIT_IDN,FACILITY IDN,PRODUCT CATEGORY CODE,PRODUCT CATEGORY,MATERIAL,INDUSTRIAL PROCESS TYPE,VALUE CHAIN PARTNER,PRCSS DESC TEXT,INDUSTRY TYP CDE,ORDER IDN,QNTY RECVD NUM,QNTY RECVD NUM UNIT,ALLWD FOOD WASTGE LVL PRCNT NUM,ALLWD FOOD WASTGE LVL QTY NUM,ALLWD FOOD WASTGE LVL QTY NUM UNIT,IDEAL RETL OUTPUT NUM,IDEAL RETL OUTPUT NUM UNIT,FOOD EXPRD PRCNT NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY OTHER FOOD WASTE NUM,QNTY OTHER FOOD WASTE NUM UNIT,WASTE QUANTITY,WASTE QUANTITY UNIT,FOOD PRCSSNG STGE OUTPT NUM,FOOD PRCSSNG STGE OUTPT NUM UNIT,INGRDNT COST NUM,INGRDNT COST NUM UNIT,CALCLTD WASTGE COST NUM ,CALCLTD WASTGE COST NUM UNIT,WASTE COLLCTN COST NUM,WASTE COLLCTN COST NUM UNIT,WASTE TRTMNT COST NUM,WASTE TRTMNT COST NUM UNIT,COST,COST UNIT,CONSUMPTION START DATE,CONSUMPTION END DATE,TRANSACTION DATE,WASTE GENRTN PRCSS TYP,WASTE GENRTN PRCSS CATGRY,WASTE DIVRSN METHD CDE,WASTE DIVRSN METHD SUB TYP CDE,WASTE DIVRSN SITE TYP CDE,HAZRD TYP CDE,DISPOSAL METHOD,SPEND TYPE,DATA QUALITY TYPE,EVIDENCE,EVIDENCE TXT 2,EVIDENCE TXT 3,FRST LOAD TME,FRST LOAD UPTD BY,LST UPDT TME,LST UPDT BY,SRC INFO,INDUSTRY,PLATFORM TYPE,COMPONENT ID,FACILITY,ORGANIZATIONAL UNIT
bf11936a77734ea5f1393ee48af4f7a4_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Can4897,2702,tonnes,1.5,40.5,%,2662,tonnes,1.6,42.6,tonnes,1.5,39.92,%,123,tonnes,2579,tonnes,1350,USD per tonnes,166103,USD,4429,USD,44294,USD,214826,USD,01-07-2022,31-07-2022,12-06-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
8887a7842d527ac5130ccaed50b24e21_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9561,12217,tonnes,1.5,183.2,%,12033,tonnes,1.5,180.5,tonnes,1.2,144.4,%,508,tonnes,11708,tonnes,270,USD per tonnes,137201,USD,18293,USD,54880,USD,210375,USD,01-01-2023,31-01-2023,13-12-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
0111c71131ae8f65d01eef374f70ac66_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug7962,484,tonnes,1.5,7.3,%,477,tonnes,1.3,6.2,tonnes,1.5,7.15,%,21,tonnes,464,tonnes,460,USD per tonnes,9484,USD,742,USD,2227,USD,12453,USD,01-05-2023,30-05-2023,13-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
e04d1b4db451f2b2c425b535f03519f1_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Potato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Pot4540,2895,tonnes,1.5,43.4,%,2852,tonnes,1.2,34.2,tonnes,1.4,39.93,%,118,tonnes,2778,tonnes,2730,USD per tonnes,321010,USD,4233,USD,12699,USD,337942,USD,01-11-2023,30-11-2023,15-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
8967fb2e4a7a78769bf0686480f3f851_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Tom6221,9042,tonnes,1.5,135.6,%,8907,tonnes,1.8,160.3,tonnes,1.3,115.79,%,412,tonnes,8631,tonnes,4090,USD per tonnes,1684050,USD,14823,USD,44469,USD,1743340,USD,01-12-2023,31-12-2023,13-11-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
07076d2cee95dc7401e255951d857cc5_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Bev_Str6601,88,tonnes,1.5,1.3,%,87,tonnes,1.8,1.6,tonnes,1.5,1.3,%,4,tonnes,84,tonnes,5400,USD per tonnes,22552,USD,150,USD,1503,USD,24206,USD,01-03-2024,31-03-2024,11-02-2024,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
b8a73a0627d462622d48a5cf2814e545_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor7654,2599,tonnes,1.5,39,%,2560,tonnes,1.6,41,tonnes,1.3,33.28,%,113,tonnes,2486,tonnes,2170,USD per tonnes,245703,USD,4076,USD,12229,USD,262007,USD,01-04-2022,30-04-2022,14-03-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
fbfbdca0a700e0cb1f06842bcbb2732c_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Gin3107,3052,tonnes,1.5,45.8,%,3006,tonnes,1.3,39.1,tonnes,1.5,45.09,%,130,tonnes,2922,tonnes,1490,USD per tonnes,193607,USD,4678,USD,46777,USD,245062,USD,01-05-2023,30-05-2023,11-04-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
5e4de6dd71e1380a3870fb97f379bdd9_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Can6060,3110,tonnes,1.5,46.6,%,3063,tonnes,1.4,42.9,tonnes,1.3,39.82,%,129,tonnes,2980,tonnes,1350,USD per tonnes,174616,USD,4656,USD,46564,USD,225837,USD,01-05-2023,30-05-2023,12-04-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
9a1f0b3bdc7f4c371feda36f226cb3cb_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cas4252,513,tonnes,1.5,7.7,%,506,tonnes,1.4,7.1,tonnes,1.5,7.59,%,22,tonnes,491,tonnes,10620,USD per tonnes,237568,USD,805,USD,2416,USD,240789,USD,01-07-2023,30-07-2023,12-06-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4f32e45ddbf850053353c096c671c4c7_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl5578,1854,tonnes,1.5,27.8,%,1826,tonnes,1.1,20.1,tonnes,1.4,25.56,%,73,tonnes,1780,tonnes,1330,USD per tonnes,97699,USD,2644,USD,7933,USD,108277,USD,01-08-2023,30-08-2023,15-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
a603c0fa61d3bb216778623d7b5714a5_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Banana,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Sna_Ban4023,1427,tonnes,1.5,21.4,%,1406,tonnes,1.8,25.3,tonnes,1.3,18.28,%,65,tonnes,1362,tonnes,1350,USD per tonnes,87735,USD,2340,USD,7019,USD,97093,USD,01-02-2024,29-02-2024,17-01-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
eaaed03d1d86b4e4f65abafa59fd5555_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Dai_Mil8872,977,tonnes,1.5,14.7,%,963,tonnes,2,19.3,tonnes,1.2,11.55,%,45,tonnes,932,tonnes,660,USD per tonnes,30005,USD,1637,USD,16366,USD,48008,USD,01-03-2024,31-03-2024,15-02-2024,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
0bddbf4b506e62c572e0cca230200aed_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_App7785,1911,tonnes,1.5,28.7,%,1882,tonnes,1.5,28.2,tonnes,1.1,20.7,%,78,tonnes,1833,tonnes,4470,USD per tonnes,346818,USD,2793,USD,8379,USD,357991,USD,01-09-2022,30-09-2022,17-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
f8cca6fe18f3bc8d3acd2314c85122ec_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug6623,98,tonnes,1.5,1.5,%,96,tonnes,1.5,1.4,tonnes,1.5,1.45,%,4,tonnes,94,tonnes,460,USD per tonnes,2007,USD,157,USD,1570,USD,3734,USD,01-05-2023,30-05-2023,12-04-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d7d662e83a70cc4af9c416c078c9c9b0_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe4812,8069,tonnes,1.5,121,%,7948,tonnes,1.2,95.4,tonnes,1.3,103.32,%,320,tonnes,7749,tonnes,1350,USD per tonnes,431641,USD,11510,USD,34531,USD,477683,USD,01-05-2023,30-05-2023,15-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
64adb8a9b2ba82c963b51235befc42a8_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Sug1390,490,tonnes,1.5,7.3,%,482,tonnes,1.8,8.7,tonnes,1.1,5.31,%,21,tonnes,468,tonnes,460,USD per tonnes,9814,USD,768,USD,2304,USD,12886,USD,01-08-2023,30-08-2023,16-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
953a68b15d79367f4706683a8e8d5e08_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Tom6802,9042,tonnes,1.5,135.6,%,8907,tonnes,1.8,160.3,tonnes,1.3,115.79,%,412,tonnes,8631,tonnes,4090,USD per tonnes,1684050,USD,14823,USD,44469,USD,1743340,USD,01-10-2023,31-10-2023,15-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
87060b6d13dc1793e1100b5e6705fc30_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Pan_Can3062,3390,tonnes,1.5,50.9,%,3339,tonnes,1.2,40.1,tonnes,1.5,50.09,%,141,tonnes,3249,tonnes,1350,USD per tonnes,190362,USD,5076,USD,50763,USD,246201,USD,01-02-2024,29-02-2024,13-01-2024,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
3fea82f65de64358e11b1ad482354f42_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil6472,12379,tonnes,1.5,185.7,%,12194,tonnes,2,243.9,tonnes,1.5,182.9,%,612,tonnes,11767,tonnes,270,USD per tonnes,165365,USD,22049,USD,66146,USD,253560,USD,01-04-2022,30-04-2022,12-03-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
1313e2632c681f88c50d67224d64eb91_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App8609,9600,tonnes,1.5,144,%,9456,tonnes,1.9,179.7,tonnes,1.3,122.93,%,447,tonnes,9154,tonnes,4470,USD per tonnes,1996320,USD,16078,USD,48233,USD,2060640,USD,01-05-2023,30-05-2023,16-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f4021f2fd1055d3a1528a0804d3592cc_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_24ORD_FORET_CHI_Sea_Lob8271,1184,tonnes,1.5,17.8,%,1167,tonnes,1.1,12.8,tonnes,1.2,14,%,45,tonnes,1140,tonnes,35160,USD per tonnes,1568170,USD,1606,USD,4817,USD,1574590,USD,01-01-2024,31-01-2024,15-12-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
564f7365b70f34fce3e7140d78d4731c_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Sna_Whe1808,6087,tonnes,1.5,91.3,%,5996,tonnes,1.6,95.9,tonnes,1.5,89.93,%,277,tonnes,5810,tonnes,1350,USD per tonnes,374175,USD,9978,USD,29934,USD,414087,USD,01-03-2024,31-03-2024,11-02-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
2d7232e68896108093658ea638d3d428_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil1871,283,tonnes,1.5,4.2,%,279,tonnes,1.9,5.3,tonnes,1.2,3.35,%,13,tonnes,270,tonnes,660,USD per tonnes,8513,USD,464,USD,4643,USD,13621,USD,01-01-2022,31-01-2022,15-12-2021,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c793035c23d57ea2492c9580bf49c861_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cof7418,525,tonnes,1.5,7.9,%,517,tonnes,1.6,8.3,tonnes,1.3,6.72,%,23,tonnes,502,tonnes,4230,USD per tonnes,96738,USD,823,USD,2470,USD,100031,USD,01-03-2022,31-03-2022,11-02-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ebdb618b66fcb0db979a68800a642490_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_App8161,9119,tonnes,1.5,136.8,%,8982,tonnes,1.4,125.7,tonnes,1.5,134.73,%,397,tonnes,8722,tonnes,4470,USD per tonnes,1775750,USD,14301,USD,42904,USD,1832960,USD,01-07-2022,31-07-2022,13-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
305485097f9a745ff06f6903cda69451_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil4574,567,tonnes,1.5,8.5,%,558,tonnes,1.3,7.3,tonnes,1.1,6.14,%,22,tonnes,545,tonnes,6640,USD per tonnes,145353,USD,788,USD,2364,USD,148505,USD,01-07-2022,31-07-2022,11-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
1dbdf967e9b9d9a8799dbf351e728db9_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cas2913,506,tonnes,1.5,7.6,%,498,tonnes,1.4,7,tonnes,1.5,7.47,%,22,tonnes,484,tonnes,10620,USD per tonnes,234035,USD,793,USD,2380,USD,237209,USD,01-07-2022,31-07-2022,11-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d9bf8efacd4f36d75611695a912a9b60_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cas9278,478,tonnes,1.5,7.2,%,471,tonnes,1.7,8,tonnes,1.5,7.06,%,22,tonnes,456,tonnes,10620,USD per tonnes,236062,USD,800,USD,2401,USD,239263,USD,01-05-2023,30-05-2023,14-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4e0a2477a487a8fffa62d382d6ff8fdd_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug4191,395,tonnes,1.5,5.9,%,389,tonnes,1.6,6.2,tonnes,1.3,5.06,%,17,tonnes,378,tonnes,460,USD per tonnes,7920,USD,620,USD,1859,USD,10399,USD,01-09-2023,30-09-2023,12-08-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d109b892f220db62b8821ee0d703096b_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_But7884,855,tonnes,1.5,12.8,%,842,tonnes,2,16.8,tonnes,1.1,9.27,%,39,tonnes,816,tonnes,6130,USD per tonnes,238737,USD,1402,USD,4206,USD,244345,USD,01-10-2023,31-10-2023,16-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
6c671e70935f95428fe6a60c81378ed3_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Banana,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Ban1562,73,tonnes,1.5,1.1,%,72,tonnes,1.2,0.9,tonnes,1.1,0.8,%,3,tonnes,71,tonnes,1350,USD per tonnes,3733,USD,100,USD,299,USD,4131,USD,01-05-2022,31-05-2022,11-04-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
5ace666bb2dafd764d7fabeb57f1096a_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cof4540,590,tonnes,1.5,8.9,%,581,tonnes,1.4,8.1,tonnes,1.4,8.14,%,25,tonnes,565,tonnes,4230,USD per tonnes,106271,USD,904,USD,2713,USD,109889,USD,01-10-2022,31-10-2022,16-09-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
