"ORIGIN_CORRELATION_ID","BU_UNIT_IDN","FACILITY_IDN","PRODUCT_CATEGORY_CODE","PRODUCT_CATEGORY","MATERIAL","INDUSTRIAL_PROCESS_TYPE","VALUE_CHAIN_PARTNER","PRCSS_DESC_TEXT","INDUSTRY_TYP_CDE","ORDER_IDN","QNTY_RECVD_NUM","QNTY_RECVD_NUM_UNIT","ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT","IDEAL_RETL_OUTPUT_NUM","IDEAL_RETL_OUTPUT_NUM_UNIT","FOOD_EXPRD_PRCNT_NUM","QNTY_OF_FOOD_EXPRD_NUM","QNTY_OF_FOOD_EXPRD_NUM_UNIT","OTHER_FOOD_WASTE_PRCNT_NUM","QNTY_OTHER_FOOD_WASTE_NUM","QNTY_OTHER_FOOD_WASTE_NUM_UNIT","WASTE_QUANTITY","WASTE_QUANTITY_UNIT","FOOD_PRCSSNG_STGE_OUTPT_NUM","FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT","INGRDNT_COST_NUM","INGRDNT_COST_NUM_UNIT","CALCLTD_WASTGE_COST_NUM","CALCLTD_WASTGE_COST_NUM_UNIT","WASTE_COLLCTN_COST_NUM","WASTE_COLLCTN_COST_NUM_UNIT","WASTE_TRTMNT_COST_NUM","WASTE_TRTMNT_COST_NUM_UNIT","COST","COST_UNIT","CONSUMPTION_START_DATE","CONSUMPTION_END_DATE","TRANSACTION_DATE","WASTE_GENRTN_PRCSS_TYP","WASTE_GENRTN_PRCSS_CATGRY","WASTE_DIVRSN_METHD_CDE","WASTE_DIVRSN_METHD_SUB_TYP_CDE","WASTE_DIVRSN_SITE_TYP_CDE","HAZRD_TYP_CDE","DISPOSAL_METHOD","SPEND_TYPE","DATA_QUALITY_TYPE","EVIDENCE","EVIDENCE_TXT_2","EVIDENCE_TXT_3","FRST_LOAD_TME","FRST_LOAD_UPTD_BY","LST_UPDT_TME","LST_UPDT_BY","SRC_INFO","INDUSTRY","PLATFORM_TYPE","COMPONENT_ID","FACILITY","ORGANIZATIONAL_UNIT"
fa82dc82241cd8a5f8be9ab6025498ea_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil6554,1890.00,tonnes,1.50,28.40,%,1862.00,tonnes,1.70,31.70,tonnes,1.10,20.48,%,80.00,tonnes,1810.00,tonnes,660.00,USD per tonnes,53123.00,USD,2898.00,USD,8693.00,USD,64714.00,USD,2022-12-01,2022-12-31,2022-11-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"19deb84d327c225508c15c40bb170f0f_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Tiger Prawns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Tig9687,970.00,tonnes,1.50,14.50,%,955.00,tonnes,1.60,15.30,tonnes,1.20,11.46,%,41.00,tonnes,929.00,tonnes,7120.00,USD per tonnes,294017.00,USD,1487.00,USD,4460.00,USD,299963.00,USD,2023-06-01,2023-06-30,2023-05-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"7a9d990687c238bee528e7c67a4ece91_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Tiger Prawns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Tig8046,989.00,tonnes,1.50,14.80,%,974.00,tonnes,1.50,14.60,tonnes,1.10,10.71,%,40.00,tonnes,948.00,tonnes,7120.00,USD per tonnes,285858.00,USD,1445.00,USD,4336.00,USD,291640.00,USD,2023-07-01,2023-07-30,2023-06-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"213184c1639f966ad7b03a9835a65df7_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Milk,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Mil5381,984.00,tonnes,1.50,14.80,%,969.00,tonnes,1.60,15.50,tonnes,1.30,12.60,%,43.00,tonnes,941.00,tonnes,660.00,USD per tonnes,28292.00,USD,1543.00,USD,15432.00,USD,45267.00,USD,2023-08-01,2023-08-30,2023-07-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f80069b7489a189e32438f5b058f96ac_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Cor3586,2574.00,tonnes,1.50,38.60,%,2536.00,tonnes,1.40,35.50,tonnes,1.40,35.50,%,110.00,tonnes,2465.00,tonnes,2170.00,USD per tonnes,237874.00,USD,3946.00,USD,11839.00,USD,253659.00,USD,2023-09-01,2023-09-30,2023-08-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"235ec76706e0209bab0f7def6f87739b_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App6774,9650.00,tonnes,1.50,144.70,%,9505.00,tonnes,1.40,133.10,tonnes,1.50,142.58,%,420.00,tonnes,9230.00,tonnes,4470.00,USD per tonnes,1879200.00,USD,15134.00,USD,45403.00,USD,1939730.00,USD,2023-09-01,2023-09-30,2023-08-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d8e1a4a281181e0370c403a90ffdfd0a_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil9179,969.00,tonnes,1.50,14.50,%,954.00,tonnes,1.30,12.40,tonnes,1.50,14.31,%,41.00,tonnes,928.00,tonnes,660.00,USD per tonnes,27225.00,USD,1485.00,USD,14850.00,USD,43559.00,USD,2023-09-01,2023-09-30,2023-08-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"1f0e5c5046677e69d644218352f89384_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug2633,251.00,tonnes,1.50,3.80,%,247.00,tonnes,1.80,4.50,tonnes,1.40,3.46,%,12.00,tonnes,239.00,tonnes,460.00,USD per tonnes,5372.00,USD,420.00,USD,1261.00,USD,7054.00,USD,2023-10-01,2023-10-31,2023-09-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
ada67a6a6fc38ddbea7ee50985a97d60_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Str2514,70.00,tonnes,1.50,1.00,%,69.00,tonnes,1.50,1.00,tonnes,1.20,0.83,%,3.00,tonnes,67.00,tonnes,5400.00,USD per tonnes,15712.00,USD,105.00,USD,1047.00,USD,16864.00,USD,2023-10-01,2023-10-31,2023-09-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"7d901c01ce80600a7bcf85056b94ab87_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Whe3161,35.00,tonnes,1.50,0.50,%,34.00,tonnes,1.60,0.60,tonnes,1.30,0.45,%,2.00,tonnes,33.00,tonnes,1350.00,USD per tonnes,2058.00,USD,55.00,USD,165.00,USD,2278.00,USD,2022-02-01,2022-02-28,2022-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"9f8640ee62c82b04fdf3ddb3f5ec0704_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Chicken,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Mea_Chi7764,2003.00,tonnes,1.50,30.00,%,1973.00,tonnes,1.20,23.70,tonnes,1.10,21.70,%,75.00,tonnes,1928.00,tonnes,6270.00,USD per tonnes,472942.00,USD,2715.00,USD,8146.00,USD,483804.00,USD,2022-05-01,2022-05-31,2022-04-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"7771153af58ca224c656db0c5208053c_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug8522,42.00,tonnes,1.50,0.60,%,42.00,tonnes,1.20,0.50,tonnes,1.10,0.46,%,2.00,tonnes,41.00,tonnes,460.00,USD per tonnes,733.00,USD,57.00,USD,172.00,USD,962.00,USD,2022-06-01,2022-06-30,2022-05-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"0095fbcd6100470201901a0dd4dd89b7_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Can2923,2702.00,tonnes,1.50,40.50,%,2662.00,tonnes,1.60,42.60,tonnes,1.50,39.92,%,123.00,tonnes,2579.00,tonnes,1350.00,USD per tonnes,166103.00,USD,4429.00,USD,44294.00,USD,214826.00,USD,2022-08-01,2022-08-31,2022-07-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
a51a71ac533f26722056c39b1d1f85a8_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_Tom7679,6234.00,tonnes,1.50,93.50,%,6140.00,tonnes,1.80,110.50,tonnes,1.30,79.82,%,284.00,tonnes,5950.00,tonnes,4090.00,USD per tonnes,1160920.00,USD,10218.00,USD,30655.00,USD,1201790.00,USD,2022-11-01,2022-11-30,2022-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"33d46e4c2271cbd8bf45142a850eb1bf_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Chicken,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Chi9457,2069.00,tonnes,1.50,31.00,%,2038.00,tonnes,1.30,26.50,tonnes,1.40,28.53,%,86.00,tonnes,1983.00,tonnes,6270.00,USD per tonnes,539640.00,USD,3098.00,USD,9295.00,USD,552033.00,USD,2023-07-01,2023-07-30,2023-06-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d917b3ddc923ff9761d186d294344fdc_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Red Kidney Beans,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Red9883,904.00,tonnes,1.50,13.60,%,890.00,tonnes,1.30,11.60,tonnes,1.10,9.79,%,35.00,tonnes,869.00,tonnes,1370.00,USD per tonnes,47837.00,USD,1257.00,USD,3771.00,USD,52865.00,USD,2023-10-01,2023-10-31,2023-09-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"712d0122d0260e8a751372f531441399_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug7513,525.00,tonnes,1.50,7.90,%,517.00,tonnes,1.60,8.30,tonnes,1.30,6.72,%,23.00,tonnes,502.00,tonnes,1380.00,USD per tonnes,31560.00,USD,823.00,USD,8233.00,USD,40616.00,USD,2022-02-01,2022-02-28,2022-01-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ba6a96c76a5f03029c0b2833001743e4_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Sug9577,386.00,tonnes,1.50,5.80,%,380.00,tonnes,1.60,6.10,tonnes,1.30,4.94,%,17.00,tonnes,369.00,tonnes,460.00,USD per tonnes,7727.00,USD,605.00,USD,1814.00,USD,10146.00,USD,2022-07-01,2022-07-31,2022-06-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"06b921c4bf35820915127de4e82af5bc_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug2162,594.00,tonnes,1.50,8.90,%,585.00,tonnes,1.40,8.20,tonnes,1.10,6.44,%,24.00,tonnes,570.00,tonnes,460.00,USD per tonnes,10827.00,USD,847.00,USD,8473.00,USD,20148.00,USD,2022-07-01,2022-07-31,2022-06-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"091b59229cfb25c659adb59e4e64e10a_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Egg9697,38.00,tonnes,1.50,0.60,%,37.00,tonnes,1.80,0.70,tonnes,1.20,0.45,%,2.00,tonnes,36.00,tonnes,4840.00,USD per tonnes,8177.00,USD,61.00,USD,608.00,USD,8846.00,USD,2022-07-01,2022-07-31,2022-06-11,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
df2121e3f448970598e0e955e5bf5978_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Milk,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Mil2974,949.00,tonnes,1.50,14.20,%,935.00,tonnes,1.20,11.20,tonnes,1.10,10.28,%,36.00,tonnes,913.00,tonnes,660.00,USD per tonnes,23583.00,USD,1286.00,USD,12864.00,USD,37733.00,USD,2023-02-01,2023-02-28,2023-01-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"52e9d1bdbfcbe5c0d19ee8e8550afc3e_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Car9833,2491.00,tonnes,1.50,37.40,%,2453.00,tonnes,2.00,49.10,tonnes,1.40,34.35,%,121.00,tonnes,2370.00,tonnes,2730.00,USD per tonnes,329702.00,USD,4348.00,USD,43477.00,USD,377527.00,USD,2023-02-01,2023-02-28,2023-01-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
e29a11ae64a23c2610586433492fbfc2_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cor3265,3533.00,tonnes,1.50,53.00,%,3480.00,tonnes,1.90,66.10,tonnes,1.40,48.72,%,168.00,tonnes,3365.00,tonnes,2170.00,USD per tonnes,364186.00,USD,6042.00,USD,18125.00,USD,388353.00,USD,2023-03-01,2023-03-31,2023-02-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
fd707c5995a30a6b57618b2416f85521_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug5375,117.00,tonnes,1.50,1.80,%,115.00,tonnes,1.60,1.80,tonnes,1.20,1.38,%,5.00,tonnes,112.00,tonnes,460.00,USD per tonnes,2293.00,USD,179.00,USD,1794.00,USD,4267.00,USD,2023-06-01,2023-06-30,2023-05-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"22c370b9158bf1728dc7dde55a236aec_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Bev_Sug2896,137.00,tonnes,1.50,2.10,%,135.00,tonnes,1.10,1.50,tonnes,1.20,1.62,%,5.00,tonnes,132.00,tonnes,460.00,USD per tonnes,2375.00,USD,186.00,USD,1859.00,USD,4420.00,USD,2024-02-01,2024-02-29,2024-01-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d00e6bce78d4fa899835c839a1836ecf_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor3414,9.00,tonnes,1.50,0.10,%,9.00,tonnes,1.60,0.10,tonnes,1.30,0.11,%,0.00,tonnes,8.00,tonnes,2170.00,USD per tonnes,827.00,USD,14.00,USD,41.00,USD,882.00,USD,2022-02-01,2022-02-28,2022-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ddd9cf32e90e0ec98d5b63e57e320056_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil8032,1830.00,tonnes,1.50,27.40,%,1802.00,tonnes,1.60,28.80,tonnes,1.30,23.43,%,80.00,tonnes,1750.00,tonnes,660.00,USD per tonnes,52604.00,USD,2869.00,USD,8608.00,USD,64082.00,USD,2022-03-01,2022-03-31,2022-02-09,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"873db238cd74a2985e1708f68bcfc41c_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug7642,594.00,tonnes,1.50,8.90,%,585.00,tonnes,1.10,6.40,tonnes,1.10,6.44,%,22.00,tonnes,572.00,tonnes,460.00,USD per tonnes,10020.00,USD,784.00,USD,7842.00,USD,18645.00,USD,2022-10-01,2022-10-31,2022-09-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"865cf82124d788da6e6a17521a5d8e31_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Sug4607,238.00,tonnes,1.50,3.60,%,235.00,tonnes,1.80,4.20,tonnes,1.40,3.29,%,11.00,tonnes,227.00,tonnes,460.00,USD per tonnes,5099.00,USD,399.00,USD,1197.00,USD,6696.00,USD,2022-11-01,2022-11-30,2022-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
cf9b8bf2b19980342e90092b3fa56e13_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Egg8112,41.00,tonnes,1.50,0.60,%,40.00,tonnes,1.80,0.70,tonnes,1.30,0.52,%,2.00,tonnes,39.00,tonnes,4840.00,USD per tonnes,8966.00,USD,67.00,USD,667.00,USD,9700.00,USD,2023-03-01,2023-03-31,2023-02-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
