D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Is_market_based,Is_biogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,PFCs,PFCs_unit,SF6,SF6_unit,Other_GHGs,Other_GHGs_unit,HFCs,HFCs_unit,NF3,NF3_unit,Industry
80807e20-9319-ef11-840a-6045bde848a8,ju8CdnYLax/qL+SLxS1W8u1hlCIpiKZHqyR9WB7o/9hVQ5pp3YtfQQ5Nrv9SO6H/dF3doJcMFw2TVRViJ49pEg==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-07-2023,01-08-2023,30-08-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,45.0000000000,kg,375.0000000000,kg,30.0000000000,kg,10440.0000000000,kg,No,No,Composted,Composted,150.0000000000,tonnes,0b1eba3e1c7cf2e5f53405bf0bdbc3c5,,,,,,,,,,,Retail
a0a91122-9319-ef11-840a-000d3af0e99a,hBeyz0DNgicIU+v8CgKr0Afao19L95c2cHnoDLJ0sfIajxXAnS7DqPor5lw+VV4R++Ac44aJGXuyNpfcRkZ6Tg==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-05-2023,01-06-2023,30-06-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,12187.5000000000,kg,487.5000000000,kg,29835.0000000000,g,314065.8300000000,kg,No,No,Landfilled,Landfilled,195.0000000000,tonnes,f127a6fec2927045522fbfd8dbd095b0,,,,,,,,,,,Retail
e0406f1a-9319-ef11-840a-000d3af0d388,WfGd17rQ3GrCIEi1R8oiGdpg0PEdQhWI2vsdjynO7Hvlmf21DqQCkglvW5J6lhYjk85JfEBmQCrCFTiHxE34bw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,09-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,45bed4eaf7ec9cc1afe9e0c218e7f897,,,,,,,,,,,Retail
33416f1a-9319-ef11-840a-000d3af0d388,D/TZL+URoZ1v6JcA50yF/Xt8DkbHuD+wiNAtBt/wSbm0nFhE+4Z7vO7OVbiudJnTfyPwp2ZhgLRqgIVleZ7vdg==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,36c9cb25c1f935d6121710c849ee3f2a,,,,,,,,,,,Retail
c4a91122-9319-ef11-840a-000d3af0e99a,i+rGyosM5KP0Z/rW1ehjJlJmUpEmsa0/xTDx0T/WHcS9H8eFa3XyV8Ip12uLJ9O5b220W/vaaZvQIiv2yR4ciw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-11-2023,01-12-2023,31-12-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,15500.0000000000,kg,620.0000000000,kg,37944.0000000000,g,399427.3120000000,kg,No,No,Landfilled,Landfilled,248.0000000000,tonnes,ad89d1a5e930779fee734ed67c420652,,,,,,,,,,,Retail
52c15c14-9319-ef11-840a-000d3af0d388,Fwmlhf+5NArma4ZeQa/0sBQikVZz+sxl+ilE4MWy1997yub0bA3F/OPDlZHZ2Sj+46geewzTP5p5hIjBMADn9w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-01-2024,01-02-2024,29-02-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,35250.0000000000,kg,1410.0000000000,kg,86292.0000000000,g,908375.0160000000,kg,No,No,Landfilled,Landfilled,564.0000000000,tonnes,a1543787a3757058df0039e2d0069e9b,,,,,,,,,,,Retail
f242ba15-9319-ef11-840a-7c1e520eab5a,zexQLpGTKT/9S74/1eIt1S4U8z8cbr8J/V1udf82F8s25kF+ezAP2ozRRuLWXfnLmXJw+fO4Jt/rjWh3+1nxTQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,4.2000000000,kg,35.0000000000,kg,2.8000000000,kg,974.4000000000,kg,No,No,Composted,Composted,14.0000000000,tonnes,0201914d82fda778d41e8ca7c2b5bbe1,,,,,,,,,,,Retail
b5a50b16-9319-ef11-840a-000d3af0e99a,0g62pEHeK4vIwe9IyC9idcOJjk9BUIi/TOowaku3iZ1y4d6qEgpv58oUL6LubPWo9TykjuA9SXu4mYoNZMPMkg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-04-2022,01-05-2022,31-05-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,b7cf2a0b0f301b75b775d4fdceb2cff1,,,,,,,,,,,Retail
c8a50b16-9319-ef11-840a-000d3af0e99a,LbjYRf450Dkohdembr9ttLpmDgK87xrlt9okwXq7CzDFB8uUt4lmAhT2zcSO7NVD9hxVDcR5SrZfSEp2XBZc8Q==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1312.5000000000,kg,52.5000000000,kg,3213.0000000000,g,33822.4740000000,kg,No,No,Landfilled,Landfilled,21.0000000000,tonnes,ab3f762d5ac920f1f3494c4f9db478dc,,,,,,,,,,,Retail
2b416f1a-9319-ef11-840a-000d3af0d388,cCbXveFtA3KQJyq1bzeO1Q7oNYsr+eres46QAIwikW0dRWuODOUAfvuUfbF34yMwk67Mzd0vXXeoITnFhnER9Q==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7750.0000000000,kg,310.0000000000,kg,18972.0000000000,g,199713.6560000000,kg,No,No,Landfilled,Landfilled,124.0000000000,tonnes,c1cd934c85d5242fbe423a7e23a896ea,,,,,,,,,,,Retail
ae4f061c-9319-ef11-840a-000d3af0e99a,eELtLOV27oV8hYZ9KIXIVX+1Dj+gjuaQcn/k6lX+JyLvjLT4e/2XPxA3dFaMH1ucDF2UesaXphSsvc96D02cOA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4812.5000000000,kg,192.5000000000,kg,11781.0000000000,g,124015.7380000000,kg,No,No,Landfilled,Landfilled,77.0000000000,tonnes,6223df09e5d26cac3c742134b6c81650,,,,,,,,,,,Retail
7192be10-9319-ef11-840a-000d3af0a822,uJ3m+Hr3OCWofJkEIBaDUDdVoTU8kHzBsNne5hQLHYPyLvf2tY6CnT4y0xK6cGnSHToaDK87G4O/NFWaRObDRg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-07-2022,01-08-2022,31-08-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,d58bc9d2d31c6c7024f64f537fdaffd6,,,,,,,,,,,Retail
51c15c14-9319-ef11-840a-000d3af0d388,Dc/aSpKqFPlbARbLMExz2hY3J8cJSyustc2P6gSyrCxiLBtZ6pt+BxGIu+JxMfX+qqAHxX74hKPrnHhAHHc6XA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,9500.0000000000,kg,380.0000000000,kg,23256.0000000000,g,244810.2880000000,kg,No,No,Landfilled,Landfilled,152.0000000000,tonnes,73ae699069a611f505dfb4c868c56757,,,,,,,,,,,Retail
37ad1b15-9319-ef11-840a-002248d4f085,6vpr8CPxP7Ri+jkf212h3wHLwPhOnBpCKqSme/DV7Gt5c6MSMXAv20T0zWJBVrexWifqqWHtmxzJzcrMfeEr+A==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,18125.0000000000,kg,725.0000000000,kg,44370.0000000000,g,467072.2600000000,kg,No,No,Landfilled,Landfilled,290.0000000000,tonnes,68f7577a5c23bbcbf12eb7a4525b5418,,,,,,,,,,,Retail
69a50b16-9319-ef11-840a-000d3af0e99a,krxmTg3rMK14mX6/n6juU7IJHKA5vcdsd9JBVV0NLSFuhlBcAtt6IsMWn6LWv/8iK1k+h+EBH/VpBbAybdW2lA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,14437.5000000000,kg,577.5000000000,kg,35343.0000000000,g,372047.2140000000,kg,No,No,Landfilled,Landfilled,231.0000000000,tonnes,04c61f9d8d63a1654bee77851bc25e13,,,,,,,,,,,Retail
69416f1a-9319-ef11-840a-000d3af0d388,uuocZVB89ObWKnD18pHn4wR8bq/ndvAzvXudMmAHJdGP+p1H1YglUIMOine7sXOD9to6TN8Qcp2yHbTNpLSE0A==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-07-2022,01-08-2022,31-08-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,15250.0000000000,kg,610.0000000000,kg,37332.0000000000,g,392984.9360000000,kg,No,No,Landfilled,Landfilled,244.0000000000,tonnes,24b68280ba7133d000fdc4009c3cd4f7,,,,,,,,,,,Retail
0c55281d-9319-ef11-840a-6045bdaf39a4,O2ISNZx/RsKJPaP7gT/lVyoNd50P0H5Cv74DsK8NLpRmAr9F0lWWY1LWx5STmE4efedZtuewQJiOfZTOl3fOsw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1562.5000000000,kg,62.5000000000,kg,3825.0000000000,g,40264.8500000000,kg,No,No,Landfilled,Landfilled,25.0000000000,tonnes,4a74cbc0778ac271fc9d27f68dce0e24,,,,,,,,,,,Retail
32c15c14-9319-ef11-840a-000d3af0d388,ITxiHlcfwE5PS303WBXJt26W7wdSqNzZmZ/T89zc3bVpfq+b8CSVO1b4RdF2V34RseOCn8C42IEZuBCQCeIS0A==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-07-2023,01-08-2023,30-08-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,562.5000000000,kg,22.5000000000,kg,1377.0000000000,g,14495.3460000000,kg,No,No,Landfilled,Landfilled,9.0000000000,tonnes,525a39b7532b67edd09181b987382490,,,,,,,,,,,Retail
54406f1a-9319-ef11-840a-000d3af0d388,2+JqX3T4iLf0/ZFqgI72epjfhMdjopQLfMqFlGS7Gb3wXm5XW4aifTZz0hl12cRnlHv0RzkpSSKnAvZVuY3ghQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.2000000000,kg,10.0000000000,kg,0.8000000000,kg,278.4000000000,kg,No,No,Composted,Composted,4.0000000000,tonnes,318d555fe0752680415e996c5e0ab3f8,,,,,,,,,,,Retail
fb4e061c-9319-ef11-840a-000d3af0e99a,pFflStGvhiQQgCqGuZ9/QXHfs+t+nu/HOVkbtXY/sMDXivpGOD6wt67Gn22flbehZZi+37NG5IPwZZwjJXv5qA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-06-2022,01-07-2022,31-07-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.2000000000,kg,10.0000000000,kg,0.8000000000,kg,278.4000000000,kg,No,No,Composted,Composted,4.0000000000,tonnes,6dc1f8d984a0455b97c73fad97ba7744,,,,,,,,,,,Retail
87807e20-9319-ef11-840a-6045bde848a8,OQuoW4g6lwg2KuS1DgXzfPguR1l8GRgiktKJsH4F/Cs0VUhC65tMVQ3um/jz7+xpTds+KV6bokK/BlZhz2y3bA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,12-01-2024,01-02-2024,29-02-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,9aaa97e6188d97e124a6b1d6ba99239a,,,,,,,,,,,Retail
a4a91122-9319-ef11-840a-000d3af0e99a,v4qedlxNi10ooTGRSJdfgqt9vnt/Wmyth24dDHR9rHTlLcpjeiH9nQbKRHN0sjj0giLNR+b87eDVCOa06f649A==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-10-2023,01-11-2023,30-11-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,11.4000000000,kg,95.0000000000,kg,7.6000000000,kg,2644.8000000000,kg,No,No,Composted,Composted,38.0000000000,tonnes,82d695e9193a3bf6c0e365133ecee925,,,,,,,,,,,Retail
bb807e20-9319-ef11-840a-6045bde848a8,tS+uvT/Teaw4A3UCqHXDh+2GPinzyih0HFe9/5TM8K2zXu1O354nfxNll0lOZoeijUznUFt9zGs5CN+N6Oz/ZA==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,35.4000000000,kg,295.0000000000,kg,23.6000000000,kg,8212.8000000000,kg,No,No,Composted,Composted,118.0000000000,tonnes,0fc370b46e2da84c73b648747f5c9c83,,,,,,,,,,,Retail
4092be10-9319-ef11-840a-000d3af0a822,xErKMz1is3WfVfzgdUSw3Eno5RrsAyf5TX8xaPZt0UwG0IUJ3QMPuR5hKHowhwpbg4RXlZ+DNbjzIbovlNla6A==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.5000000000,kg,12.5000000000,kg,1.0000000000,kg,348.0000000000,kg,No,No,Composted,Composted,5.0000000000,tonnes,168e40110f9cd11eddd04209c6e28549,,,,,,,,,,,Retail
3fc15c14-9319-ef11-840a-000d3af0d388,74vDlFiZ8wuyLf07FnqyRY1dp+/HK7bijm1Th3uiixZSeW/ZQru1Q83dDsivsUOlWY047EjdQW5FFl53aecldA==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-07-2022,01-08-2022,31-08-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,562.5000000000,kg,22.5000000000,kg,1377.0000000000,g,14495.3460000000,kg,No,No,Landfilled,Landfilled,9.0000000000,tonnes,e7fa3ecc6eb4c5439b4ac333ba722cd8,,,,,,,,,,,Retail
ffa40b16-9319-ef11-840a-000d3af0e99a,AkS4ibJv5I75kjJssp0LE5edcdOEJiflVS53Od/t210i2dTEHQM40QRF1tJ1BvYDetnMj2DsiAEwYl3MAEmEJA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,12.6000000000,kg,105.0000000000,kg,8.4000000000,kg,2923.2000000000,kg,No,No,Composted,Composted,42.0000000000,tonnes,00f15f11b84a0000d804f1e92307db59,,,,,,,,,,,Retail
e542ba15-9319-ef11-840a-7c1e520eab5a,ljidkLz7I1rFAAvXT70jfgIMAw3aJmHTBTYfxaEdhNYtKNQPn4t6grX7lDQ0FdgNHjX74x56indI2K0JNJNG0w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-05-2023,01-06-2023,30-06-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1125.0000000000,kg,45.0000000000,kg,2754.0000000000,g,28990.6920000000,kg,No,No,Landfilled,Landfilled,18.0000000000,tonnes,8433376d151f9a73f1fd3d4079082f4f,,,,,,,,,,,Retail
b1a50b16-9319-ef11-840a-000d3af0e99a,53yw3XxNIoC2GqkqYZFzBkIV5x5+Nq9rvuhgsa+Tvp3+kfpkAUOdq2auX4ZuIAf54eyfgnqaNS2z40fhrbtZKQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,d12ce444cfb11237483edce60ec28d3f,,,,,,,,,,,Retail
5ad6691b-9319-ef11-840a-002248d4f085,ZyWbaIYbNDXdhgtzJLyYFUTjlxLVBzsFx56k4ueBlc9b3Dz24CIUb4IB+g3vSyeT/Jho5KJY1xbsWNvebcy+zg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-08-2022,01-09-2022,30-09-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,934c99361394db11d9a03258a0bcfa92,,,,,,,,,,,Retail
094f061c-9319-ef11-840a-000d3af0e99a,4yJKoipm9bO58R48Pofz1shZFhGNf6IHN7/CSRDi8a/4FJsg/QcpbVpTVEof8L3ON3TbSbaCNFqgTc3LfT7VMw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2023,01-03-2023,31-03-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4437.5000000000,kg,177.5000000000,kg,10863.0000000000,g,114352.1740000000,kg,No,No,Landfilled,Landfilled,71.0000000000,tonnes,889bbcf0574f29841f42ce8309771060,,,,,,,,,,,Retail
36416f1a-9319-ef11-840a-000d3af0d388,diqZ17WRlN4tkyfZ9Rc28tfH+9t0qVeDLILMK2T7jOTft5bVm9QN2kqvFYoF76DNncxsjxsX3vWpNLaqSNVfkA==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-03-2022,01-04-2022,30-04-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2187.5000000000,kg,87.5000000000,kg,5355.0000000000,g,56370.7900000000,kg,No,No,Landfilled,Landfilled,35.0000000000,tonnes,4038f529f1d6a14abcb71abee3ec44f0,,,,,,,,,,,Retail
c54f061c-9319-ef11-840a-000d3af0e99a,0zeZq9hnjGj03GGSkK2i39aBavy5/dmTsT5sssr9sx1NKewZ9ln4vXiPkOXgrrP6aJDlki0q8JDIc1sCHSMwIw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-09-2022,01-10-2022,31-10-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,17750.0000000000,kg,710.0000000000,kg,43452.0000000000,g,457408.6960000000,kg,No,No,Landfilled,Landfilled,284.0000000000,tonnes,07bc85da6bf0aa85ce088f8bc2aabde0,,,,,,,,,,,Retail
0555281d-9319-ef11-840a-6045bdaf39a4,hSLIEjDWqBaR73V1t13IUT2cFwUaIUY1i5hcHnbkDI6QgZqx+ixrQjTbQIFkzRC9Uye+Efcrjqip4HhCJmtkyw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,13250.0000000000,kg,530.0000000000,kg,32436.0000000000,g,341445.9280000000,kg,No,No,Landfilled,Landfilled,212.0000000000,tonnes,c9d351f88776553b928f9f61c077cf82,,,,,,,,,,,Retail
ca406f1a-9319-ef11-840a-000d3af0d388,PbTOfH5puV8FGPnZW6uW2W02QX1FfMCrm2Fgs33z/00KkQUIaP2m0joGXtNFwwcyDcjcqM5+w5bb2pK4RAVxmA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-08-2023,01-09-2023,30-09-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,43.5000000000,kg,362.5000000000,kg,29.0000000000,kg,10092.0000000000,kg,No,No,Composted,Composted,145.0000000000,tonnes,c8866ec8da3d7057f8095e319b12421d,,,,,,,,,,,Retail
584f061c-9319-ef11-840a-000d3af0e99a,YMGpsXBhcbsNFqnA5NkssCGyQQtZwJXshKmS0aEPeo2PVBHBLPPJbij1b9h+Obte/5KSbmBp9WbCctZcs1sqKg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,20500.0000000000,kg,820.0000000000,kg,50184.0000000000,g,528274.8320000000,kg,No,No,Landfilled,Landfilled,328.0000000000,tonnes,73814847f44880a4e81cd7bfbfb8bc2d,,,,,,,,,,,Retail
63807e20-9319-ef11-840a-6045bde848a8,djaS9cYAQd/6IiHZc3+JN3K6GU7yFzms4tMMLd2cyBitC+LVpursFxn86WrNo7A95NqiJIcf81FMsmSUSzo/lw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,62.5000000000,kg,2.5000000000,kg,153.0000000000,g,1610.5940000000,kg,No,No,Landfilled,Landfilled,1.0000000000,tonnes,75e5d00b8f7f5f965397ed0df103d0e9,,,,,,,,,,,Retail
39c15c14-9319-ef11-840a-000d3af0d388,u4V0s0nP2Dt6+vIxIV4HSNo+OA/uQWhmzjzNcPWqpBJu6CV6hl45zkc2cCj0FKKscazlFFhioXDJ3hOl6SYRMw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,2500.0000000000,kg,100.0000000000,kg,6120.0000000000,g,64423.7600000000,kg,No,No,Landfilled,Landfilled,40.0000000000,tonnes,dba335cab3ef84326d9f967595687431,,,,,,,,,,,Retail
30ad1b15-9319-ef11-840a-002248d4f085,zcaPemxKIcjvXge91k+I90YPH4UsMsANqtPbf05htysmW/As9yXqUljF6TuBNkQy2Is3FN5zvD5rcdg+G+nCpA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,16-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,5.7000000000,kg,47.5000000000,kg,3.8000000000,kg,1322.4000000000,kg,No,No,Composted,Composted,19.0000000000,tonnes,8c2004d3108123b7ed526523f27bc8ca,,,,,,,,,,,Retail
eaa40b16-9319-ef11-840a-000d3af0e99a,O55p5uwrPhjqwkdwZr8sk0+HPpdDRuNHfTApbZVYGUfSyRInye2N5H3axEqK1yQUqFcgvgIULKa7RqFvRFwfQg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,d43402c4880f61d1527c4004a6506c9e,,,,,,,,,,,Retail
aaa50b16-9319-ef11-840a-000d3af0e99a,lghj/uInvHUxNV558LSFP6G6gNjijauMWQqi+snTC0ERAYJIycUo7uKopw9TAkpoZWL+szj/eaw7+2Kq5A9r3g==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-07-2022,01-08-2022,31-08-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,937f938112d688009a5d9f1ab7a6558f,,,,,,,,,,,Retail
3bfddc16-9319-ef11-840a-000d3af0a822,9W/oYdNZCAOqpSuU18LO2d7nawYIZ2DzlKxrLQ1SRzDjMyGXaEiB/Z3AcdupGSWiozFnZkheRuS1xlWBiu0CsQ==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-12-2021,01-01-2022,31-01-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4312.5000000000,kg,172.5000000000,kg,10557.0000000000,g,111130.9860000000,kg,No,No,Landfilled,Landfilled,69.0000000000,tonnes,9d580f2e5b1f2b501746ee783e5f1ce8,,,,,,,,,,,Retail
26416f1a-9319-ef11-840a-000d3af0d388,ccczV1Mj4Bd0FnQWJBjRTtqs6Ooz2uXm/NP5sxRMC7cl3GDJqeZ8MxINpprO4xSKJeGxG0eRzIl2Ddt0BSLyVg==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-06-2023,01-07-2023,30-07-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,4.2000000000,kg,35.0000000000,kg,2.8000000000,kg,974.4000000000,kg,No,No,Composted,Composted,14.0000000000,tonnes,da4e0d699d845b9c05db687474c5b415,,,,,,,,,,,Retail
cd4f061c-9319-ef11-840a-000d3af0e99a,wR/UdDUctrAoCK0bICiD19Q6v0NfpyccEQknIAFHE6HvHlMTxRdyg+0oXQ/UsNZvSzpV+AUMnOtIuLgbj/LIfQ==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-02-2024,01-03-2024,31-03-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4625.0000000000,kg,185.0000000000,kg,11322.0000000000,g,119183.9560000000,kg,No,No,Landfilled,Landfilled,74.0000000000,tonnes,b6c6c2aea63640a6857cdf01ff64bd03,,,,,,,,,,,Retail
